params	mean_test_AUC	std_test_AUC	mean_test_Accuracy	std_test_Accuracy	rank_test_AUC
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.7923152235227191	0.023790910486587033	0.9469986264012922	0.000981781609758921	347
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.7930737933899167	0.019825899865143947	0.9469986264012922	0.000981781609758921	343
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.7902087236103557	0.017037898039598577	0.9488054525020846	0.00142004174317643	352
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.7980716681537002	0.016998098391446243	0.9488054525020845	0.0012701571750964819	317
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.7967147574523936	0.019179218094754164	0.9490062557149359	0.0013305869975644433	322
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.7981038626621566	0.020643990061693235	0.9490062557149359	0.0013305869975644433	316
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}	0.785826674653198	0.023974984324025065	0.9480026424655493	0.001467009921631842	362
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}	0.7893158912640471	0.020081710167132553	0.9482032442709654	0.0015000182161489836	357
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}	0.7964605576779114	0.019446659304760607	0.9480026424655493	0.0009708038944209204	323
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}	0.7996491926895264	0.02077730329193895	0.9482034456784006	0.0010093646895142127	298
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}	0.7938288715112327	0.013594925424656158	0.9478016378452626	0.0006353408954782236	339
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}	0.799317352267129	0.019954560538912976	0.9482032442709656	0.0004836921895238571	299
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.800816254908794	0.019347627463488677	0.9484040474838169	0.0004793245613975302	290
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.7996904916887937	0.01923043620992152	0.9486048506966684	0.0007403521989182377	295
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.7984356689594001	0.023316609254108348	0.9492070589277875	0.00048384211731228213	306
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.8061525183429537	0.020311548166073688	0.9494078621406388	0.0007957369445189814	254
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.8055196618976348	0.022027774437323736	0.949608463946055	0.0007542923833877688	261
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.806843736364461	0.0214827869527237	0.9494076607332035	0.000808483262799461	245
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}	0.7988609565822797	0.02209553116840726	0.9500100703717578	0.0007489114417756415	304
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}	0.8076922718463517	0.019603732776841	0.9502108735846091	0.00048399233391007443	224
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}	0.8099239805474777	0.019749903538827253	0.9502108735846091	0.00048399233391007443	192
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}	0.8115415635945021	0.020189874914185595	0.9502108735846091	0.00048399233391007443	169
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}	0.7988609565822797	0.02209553116840726	0.9500100703717578	0.0007489114417756415	304
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}	0.8076922718463517	0.019603732776841	0.9502108735846091	0.00048399233391007443	224
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.8099239805474777	0.019749903538827253	0.9502108735846091	0.00048399233391007443	192
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.8115415635945021	0.020189874914185595	0.9502108735846091	0.00048399233391007443	169
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.8035328816815308	0.024402707483381463	0.950010271779193	0.0007349678814122342	275
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.8064535035211099	0.021501826958672043	0.9502108735846091	0.00048399233391007443	249
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.8082304958685554	0.020169214665985067	0.9502108735846091	0.00048399233391007443	220
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.8091092163930679	0.019617816866391975	0.9502108735846091	0.00048399233391007443	209
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}	0.8083610844946554	0.021925925531368313	0.9502108735846091	0.00048399233391007443	217
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}	0.8128221506783639	0.017605752560899423	0.9502108735846091	0.00048399233391007443	138
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}	0.8145637138263687	0.017739727992364566	0.9502108735846091	0.00048399233391007443	120
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}	0.8155037650432586	0.019358614851146375	0.9502108735846091	0.00048399233391007443	100
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}	0.8083610844946554	0.021925925531368313	0.9502108735846091	0.00048399233391007443	217
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}	0.8128221506783639	0.017605752560899423	0.9502108735846091	0.00048399233391007443	138
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.8145637138263687	0.017739727992364566	0.9502108735846091	0.00048399233391007443	120
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.8155037650432586	0.019358614851146375	0.9502108735846091	0.00048399233391007443	100
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.8083610844946554	0.021925925531368313	0.9502108735846091	0.00048399233391007443	217
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.8128221506783639	0.017605752560899423	0.9502108735846091	0.00048399233391007443	138
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.8145637138263687	0.017739727992364566	0.9502108735846091	0.00048399233391007443	120
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.8155037650432586	0.019358614851146375	0.9502108735846091	0.00048399233391007443	100
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}	0.7408285864363494	0.029037077594906757	0.9427827659685883	0.0016732076594354087	383
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}	0.7766451730744427	0.02256491984131494	0.9421801549225991	0.0010308874646033968	377
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}	0.7799846858246525	0.024469656443629417	0.9429831663665695	0.002495637131513632	371
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}	0.7824741407648472	0.02139324379184919	0.9433847727922725	0.0019698917343421874	367
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}	0.7856752587941865	0.022160957612738938	0.9467978231884409	0.0011000516790483545	363
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}	0.7926541590612148	0.024435470938719624	0.9465970199755894	0.0009861384793202297	344
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.791931144551737	0.02512682653531817	0.946798024595876	0.0012615510298254274	348
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.7939302854088451	0.019993652129149154	0.9469988278087274	0.0011598325512836621	337
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.7893426279803755	0.01751091457115404	0.9486046492892332	0.001607840411536895	355
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.7969351972896336	0.017614091918010524	0.9484038460763816	0.0015055565612645894	320
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.795734846187817	0.01851612222013358	0.9490062557149359	0.0013305869975644433	333
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.7978400048768444	0.019951901683698658	0.9488054525020846	0.00142004174317643	318
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}	0.7837824293182181	0.026382255737220466	0.947802040660133	0.0017839699694985939	365
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}	0.7894691925719791	0.020961392071434482	0.9484040474838169	0.00135743480389183	353
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}	0.7960906076596437	0.02038572738357718	0.9480026424655493	0.0009708038944209204	327
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}	0.7991824131623042	0.020844609887124523	0.948404248891252	0.001349432731446619	300
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}	0.7913883514493554	0.013505036545942276	0.9478016378452627	2.094637325629201e-05	350
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}	0.7982537170561848	0.01970864723319536	0.948002441058114	0.0007488255308050163	313
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.7996648638349411	0.020077402626705897	0.9484040474838169	0.0004793245613975302	296
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.7988853521034741	0.019930138544992815	0.9486048506966684	0.0007403521989182377	302
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.7984180399231496	0.023234798375410735	0.9492070589277875	0.00048384211731228213	307
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.8063610652679332	0.020319859804232426	0.9494078621406388	0.0007957369445189814	250
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.8054006503097074	0.02156016383670417	0.9494076607332035	0.000808483262799461	262
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.8070058497985683	0.021186580074798525	0.9494076607332035	0.000808483262799461	242
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}	0.798383224019698	0.021766592947266163	0.9500100703717578	0.0007489114417756415	309
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}	0.807356804453164	0.020014089502932406	0.9502108735846091	0.00048399233391007443	228
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}	0.8098600638154047	0.02056609189736813	0.9500100703717578	0.0003970504309379234	194
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}	0.811457544094232	0.02043112208698899	0.9500100703717578	0.0003970504309379234	173
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}	0.798383224019698	0.021766592947266163	0.9500100703717578	0.0007489114417756415	309
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}	0.807356804453164	0.020014089502932406	0.9502108735846091	0.00048399233391007443	228
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.8098600638154047	0.02056609189736813	0.9500100703717578	0.0003970504309379234	194
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.811457544094232	0.02043112208698899	0.9500100703717578	0.0003970504309379234	173
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.8037764004195435	0.024117004864781338	0.9498094685663416	0.0006188822812693083	273
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.8066606020178309	0.021479924605294628	0.9502108735846091	0.00048399233391007443	246
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.8089681219579237	0.019805268142291877	0.9502108735846091	0.00048399233391007443	212
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.8094515781607946	0.019541107834861342	0.9502108735846091	0.00048399233391007443	205
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}	0.8072311066586921	0.02216854625376822	0.9502108735846091	0.00048399233391007443	235
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}	0.8119680878327697	0.017400128994692225	0.9502108735846091	0.00048399233391007443	153
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}	0.8142752882994598	0.017421239341771838	0.9502108735846091	0.00048399233391007443	123
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}	0.8155565854963358	0.0189915569477948	0.9502108735846091	0.00048399233391007443	94
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}	0.8072311066586921	0.02216854625376822	0.9502108735846091	0.00048399233391007443	235
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 100}	0.8119680878327697	0.017400128994692225	0.9502108735846091	0.00048399233391007443	153
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}	0.8142752882994598	0.017421239341771838	0.9502108735846091	0.00048399233391007443	123
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}	0.8155565854963358	0.0189915569477948	0.9502108735846091	0.00048399233391007443	94
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}	0.8072311066586921	0.02216854625376822	0.9502108735846091	0.00048399233391007443	235
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}	0.8119680878327697	0.017400128994692225	0.9502108735846091	0.00048399233391007443	153
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}	0.8142752882994598	0.017421239341771838	0.9502108735846091	0.00048399233391007443	123
{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 300}	0.8155565854963358	0.0189915569477948	0.9502108735846091	0.00048399233391007443	94
